danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,track_names,artist_names,happy,genre
0.805,0.665,6,-4.161,1,0.0433,0.663,1.30E-06,0.135,0.77,125.935,139048,4,The Weekend,['David Puentez'],1,house
0.611,0.9,5,-5.585,0,0.0692,0.00197,0.00342,0.406,0.218,126.027,240907,4,Younger - Punctual Remix,"['Jonas Blue', 'HRVY', 'Punctual']",1,pop
0.578,0.706,1,-5.084,1,0.044,0.0328,0,0.0749,0.246,119.913,177267,4,Don't Say A Word,"['Consoul Trainin', 'Lewis Watson']",1,Alternative
0.748,0.913,0,-4.472,1,0.0411,0.0408,0.000222,0.244,0.812,124.992,159091,4,Bodywork,['Majestic'],1,house
0.721,0.815,1,-5.356,1,0.0766,0.0255,0,0.17,0.839,112.974,167788,4,Young & Alive - Bazzi vs. Haywyre Remix,"['Bazzi vs.', 'Haywyre']",1,house
0.659,0.897,9,-5.53,0,0.0895,0.0124,1.77E-06,0.212,0.541,124.017,202201,4,Don't Talk To Me (feat. Riton & Faangs) (feat. Riton) - Fresh Mode Remix,"['N.F.I', 'FAANGS', 'Riton', 'Fresh Mode']",1,house
0.827,0.786,6,-6.969,0,0.0931,0.032,9.16E-05,0.0795,0.745,124.008,197419,4,Bad Boy (feat. bbno$) - Low Steppa Remix,"['Yung Bae', 'Low Steppa', 'bbno$']",1,house
0.679,0.73,4,-4.727,1,0.0498,0.0967,7.44E-06,0.468,0.587,123.96,182234,4,Alive,['Klingande'],1,house
0.643,0.872,0,-2.635,1,0.0511,0.000822,0,0.311,0.483,122,176588,4,Good Things - Disco Edit,"['Cedric Gervais', 'Just Kiddin', 'Kyan']",1,house
0.472,0.881,6,-6.182,1,0.0491,0.0081,0.111,0.366,0.24,127.014,288189,4,Higher,['Third Party'],1,house
0.702,0.828,0,-3.068,1,0.0312,0.0163,7.61E-06,0.0732,0.862,105.024,176000,4,I Miss You,['Embody'],1,house
0.826,0.559,0,-6.019,1,0.213,0.0509,0,0.0811,0.811,114.036,178947,4,The City (feat. Quinn XCII) - Party Pupils Remix,"['Louis The Child', 'Quinn XCII', 'Party Pupils']",1,pop
0.913,0.646,3,-7.532,1,0.126,0.00112,0.0839,0.0617,0.776,123.025,230244,4,Troubles - Richard Earnshaw Revision,"['Peter Brown', 'Richard Earnshaw']",1,house
0.56,0.776,11,-6.882,0,0.0378,0.00452,0.444,0.117,0.226,131.995,345267,4,Prelude,['Above & Beyond'],1,house
0.734,0.776,5,-7.717,0,0.0992,0.00894,0.738,0.0916,0.793,124.018,284507,4,F The Disco,['Cavi'],1,
0.674,0.862,5,-6.431,0,0.0344,0.00123,0.0643,0.298,0.806,123.004,212684,4,Break 4 Love - Rob Made Disco Edit,"['Raze', 'Rob Made']",1,
0.747,0.946,4,-7.297,0,0.0967,0.00562,0.761,0.35,0.762,122.003,206855,4,All About Disco - Radio Edit,"['Robbie Rivera', 'Angelo Ferreri']",1,house
0.458,0.977,1,-4.453,1,0.122,0.00095,0.000776,0.359,0.202,138.101,203098,4,Still Alive,"['Ashley Wallbridge', 'Evan Henzi']",1,house
0.581,0.888,2,-6.369,0,0.0382,0.00156,0.000112,0.0988,0.291,124.96,186240,4,Bad Habit,['Firebeatz'],1,house
0.622,0.796,5,-4.557,1,0.197,0.000408,0.000112,0.135,0.41,124.976,217008,4,Better Together,['Boston Bun'],1,pop
0.856,0.436,5,-15.419,1,0.0419,0.735,0.00193,0.125,0.944,107.967,151907,4,Just One Look,['Doris Troy'],1,pop
0.591,0.706,5,-12.115,1,0.0552,0.043,0.00172,0.231,0.915,95.762,156493,4,Happy Days (Theme from ''Happy Days''),['Pratt & McClain'],1,
0.694,0.831,9,-7.288,1,0.0301,0.165,0.000892,0.25,0.98,125.901,215080,4,September,"['Earth, Wind & Fire']",1,jazz
0.75,0.754,2,-6.999,1,0.0327,0.287,0.000207,0.444,0.83,137.533,215267,4,Mamma Mia,['ABBA'],1,pop
0.742,0.863,5,-7.823,1,0.038,0.177,5.59E-06,0.0699,0.776,131.193,271133,4,Don't Go Breaking My Heart,"['Elton John', 'Kiki Dee']",1,rock
0.255,0.43,9,-12.564,1,0.0322,0.546,1.87E-05,0.188,0.546,164.267,197813,4,"Take Me Home, Country Roads - Rerecorded",['John Denver'],1,rock
0.715,0.625,1,-11.369,0,0.0601,0.396,1.95E-05,0.134,0.826,125.275,186827,4,Brandy (You're a Fine Girl),['Looking Glass'],1,pop
0.566,0.668,9,-10.345,1,0.0299,0.0064,0,0.228,0.639,117.724,153627,4,Love Grows (Where My Rosemary Goes) - Re-Recorded,['Edison Lighthouse'],1,pop
0.681,0.554,4,-10.333,1,0.0343,0.476,0,0.167,0.933,129.587,203600,4,Love Will Keep Us Together,['Captain & Tennille'],1,rock
0.743,0.799,8,-5.466,0,0.0375,0.699,0,0.0635,0.965,116.112,139200,4,Breaking Up Is Hard to Do,['Neil Sedaka'],1,pop
0.539,0.884,9,-6.53,1,0.0403,0.382,0.00166,0.76,0.752,100.812,230693,4,Dancing Queen,['ABBA'],1,pop
0.659,0.66,0,-8.337,1,0.0441,0.627,0.000217,0.136,0.672,116.634,146360,4,Rhythm of the Rain,['The Cascades'],1,pop
0.364,0.607,2,-9.791,1,0.125,0.451,0,0.251,0.598,79.987,171600,4,Runaround Sue,['Dion'],1,rock
0.629,0.795,6,-6.02,1,0.0278,0.136,5.44E-06,0.132,0.6,110.583,190080,3,I Got You Babe,['Sonny & Cher'],1,pop
0.487,0.464,4,-9.821,1,0.03,0.0666,0.00531,0.105,0.851,121.242,169933,4,Don't Worry Baby - Remastered 2001,['The Beach Boys'],1,rock
0.617,0.81,10,-6.513,1,0.0798,0.762,0,0.134,0.65,97.389,165080,4,You Can't Hurry Love,['The Supremes'],1,pop
0.736,0.871,2,-2.786,1,0.0278,0.466,0,0.108,0.967,122.395,167187,4,"Sugar, Sugar",['The Archies'],1,rock
0.692,0.633,0,-7.733,1,0.0291,0.197,0,0.0929,0.965,126.812,166467,4,"I Can't Help Myself (Sugar Pie, Honey Bunch)",['Four Tops'],1,pop
0.592,0.512,7,-6.27,1,0.0427,0.37,0,0.243,0.565,104.826,176067,4,My Girl,['The Temptations'],1,Alternative
0.805,0.558,0,-5.226,1,0.041,0.164,2.20E-05,0.0546,0.965,114.95,147600,4,Respect,['Aretha Franklin'],1,jazz
0.669,0.616,11,-10.776,0,0.033,0.482,0,0.179,0.818,130.037,151667,4,Ain't No Mountain High Enough,"['Marvin Gaye', 'Tammi Terrell']",1,Alternative
0.491,0.583,7,-10.964,1,0.0376,0.182,0,0.407,0.907,150.572,183307,4,Brown Eyed Girl,['Van Morrison'],1,rock
0.385,0.657,5,-6.975,1,0.0342,0.724,0,0.105,0.672,124.895,153867,4,Wouldn't It Be Nice,['The Beach Boys'],1,rock
0.646,0.784,5,-6.137,1,0.0334,0.00495,0,0.061,0.819,108.84,158040,4,"Signed, Sealed, Delivered (I'm Yours)",['Stevie Wonder'],1,Alternative
0.66,0.512,0,-7.183,1,0.0294,0.313,0,0.283,0.852,133.607,177533,4,Build Me Up Buttercup,['The Foundations'],1,pop
0.557,0.54,9,-10.484,1,0.0347,0.0339,0.00248,0.179,0.394,129.171,185733,4,Here Comes The Sun - Remastered 2009,['The Beatles'],1,rock
0.674,0.584,8,-8.204,1,0.0318,0.466,0.00195,0.187,0.96,98.293,180893,4,I Want You Back,['The Jackson 5'],1,Alternative
0.691,0.507,11,-10.23,1,0.0343,0.627,0,0.457,0.885,128.518,125440,4,(What A) Wonderful World,['Sam Cooke'],1,pop
0.631,0.69,2,-6.676,1,0.0531,0.176,0,0.121,0.938,94.574,181067,4,(Your Love Keeps Lifting Me) Higher & Higher,['Jackie Wilson'],1,pop
0.682,0.605,8,-10.771,1,0.0403,0.185,0.00326,0.0469,0.914,125.96,171360,4,This Will Be (An Everlasting Love),['Natalie Cole'],1,rock
0.662,0.689,9,-6.227,1,0.03,0.309,7.77E-06,0.0476,0.947,126.624,176213,4,"Oh, Pretty Woman",['Roy Orbison'],1,rock
0.511,0.769,4,-7.032,1,0.042,0.181,0,0.0921,0.818,129.657,160907,4,Be My Baby,['The Ronettes'],1,pop
0.479,0.67,0,-10.476,1,0.045,0.609,0,0.336,0.926,92.1,119933,4,It's Not Unusual,['Tom Jones'],1,Alternative
0.595,0.643,5,-9.275,1,0.0365,0.76,0,0.538,0.73,135.633,158040,4,Baby Love,['The Supremes'],1,pop
0.552,0.742,0,-7.963,1,0.0454,0.218,0,0.339,0.751,138.591,125827,4,Do You Believe in Magic?,"[""The Lovin' Spoonful""]",1,rock
0.703,0.478,7,-8.062,1,0.0441,0.626,0,0.113,0.734,117.562,152160,4,Sherry,['Frankie Valli & The Four Seasons'],1,pop
0.525,0.131,11,-15.937,1,0.0281,0.623,0.000145,0.254,0.616,63.071,203573,4,Sweet Caroline,['Neil Diamond'],1,rock
0.486,0.312,2,-13.522,1,0.0533,0.726,1.59E-06,0.0601,0.598,205.917,166827,4,(Sittin' On) the Dock of the Bay,['Otis Redding'],1,Alternative
0.503,0.772,0,-6.205,1,0.0322,0.595,2.47E-06,0.199,0.935,79.462,165613,4,I'm a Believer,['The Monkees'],1,rock
0.779,0.796,2,-3.526,1,0.0319,0.715,0,0.148,0.963,120.989,149093,4,Please Mr. Postman,['The Marvelettes'],1,pop
0.584,0.367,6,-9.638,0,0.0328,0.55,1.38E-05,0.0818,0.588,120.175,176293,4,Happy Together,['The Turtles'],1,rock
0.606,0.457,6,-14.035,0,0.0497,0.713,2.53E-05,0.0747,0.813,92.033,244027,4,"Mrs. Robinson - From ""The Graduate"" Soundtrack",['Simon & Garfunkel'],1,rock
0.681,0.64,3,-10.364,1,0.0346,0.605,0,0.0641,0.966,117.884,137933,4,Walk Like a Man,['Frankie Valli & The Four Seasons'],1,pop
0.589,0.558,9,-6.908,1,0.0314,0.567,0,0.102,0.466,133.271,212360,4,I Say a Little Prayer,['Aretha Franklin'],1,jazz
0.725,0.804,8,-7.84,1,0.0393,0.426,0.000504,0.108,0.961,93.668,177427,4,ABC,['The Jackson 5'],1,Alternative
0.541,0.649,5,-7.579,1,0.0362,0.348,0,0.147,0.905,65.383,175893,4,This Old Heart Of Mine (Is Weak For You) - Single Version / Mono,['The Isley Brothers'],1,Alternative
0.729,0.637,7,-7.732,1,0.039,0.675,0,0.217,0.856,126.489,162307,4,Come See About Me - Stereo Version,['The Supremes'],1,pop
0.493,0.688,7,-8.143,1,0.0321,0.0126,0.256,0.38,0.533,147.403,173973,4,Gimme Some Lovin' - Single Mix,['The Spencer Davis Group'],1,rock
0.813,0.619,7,-8.203,1,0.0294,0.245,0.0151,0.113,0.774,114.58,139507,4,Everyday People,['Sly & The Family Stone'],1,rock
0.526,0.774,5,-1.692,1,0.0459,0.715,0,0.437,0.715,131.715,150706,4,Dream Lover,['Bobby Darin'],1,rock
0.428,0.724,11,-7.264,0,0.0434,0.183,0.000136,0.251,0.184,146.917,207519,4,Amadeus,['Family and Friends'],1,pop
0.388,0.595,1,-9.799,1,0.0325,0.663,5.58E-05,0.178,0.596,190.043,204213,4,1957,['Milo Greene'],1,pop
0.576,0.609,7,-5.921,1,0.107,0.303,0,0.164,0.737,86.703,212800,4,Dearly Departed (feat. Esmé Patterson),['Shakey Graves'],1,rock
0.614,0.684,0,-5.79,1,0.157,0.247,0,0.0976,0.258,156.85,245700,4,Outnumbered,['Dermot Kennedy'],1,pop
0.512,0.948,1,-7.923,1,0.0439,0.126,0.0122,0.112,0.607,88.556,193240,4,Call Me In The Afternoon,['Half Moon Run'],1,Alternative
0.586,0.54,0,-5.761,1,0.0255,0.192,0,0.127,0.162,82.156,252302,4,People Need A Melody,['The Head and the Heart'],1,pop
0.593,0.374,4,-11.424,1,0.0672,0.861,0.134,0.255,0.752,138.592,207187,4,"Penny, Heads Up",['Caamp'],1,Alternative
0.48,0.79,4,-7.775,1,0.0353,0.472,0.713,0.155,0.446,111.025,241707,4,Shake,['The Head and the Heart'],1,pop
0.484,0.736,9,-5.483,1,0.0417,0.102,6.60E-06,0.218,0.509,85.942,170490,1,In a Rocket,"['Beoga', 'Lissie']",1,pop
0.396,0.677,3,-7.513,1,0.0354,0.0372,0.000137,0.112,0.249,135.177,239880,4,Sedona,['Houndmouth'],1,rock
0.572,0.409,3,-11.384,1,0.0377,0.662,0.296,0.125,0.351,129.983,247373,4,Olalla,['Blanco White'],1,Alternative
0.574,0.667,5,-5.425,1,0.0301,0.206,0.352,0.0852,0.546,88.299,226187,4,Hold On,['Alabama Shakes'],1,rock
0.655,0.838,0,-7.065,1,0.0717,0.0976,6.06E-05,0.21,0.548,120.014,212960,4,Turn It Around,['Lucius'],1,pop
0.637,0.864,8,-4.381,1,0.0468,0.484,0,0.222,0.706,99.995,214720,4,Saturday Sun,['Vance Joy'],1,pop
0.661,0.585,5,-11.255,1,0.0367,0.658,0.876,0.102,0.606,129.98,273533,4,Chateau,['Angus & Julia Stone'],1,Alternative
0.651,0.621,8,-7.271,1,0.0359,0.637,0.000122,0.0712,0.914,77.578,135560,4,Either Way,['Beta Radio'],1,pop
0.595,0.723,7,-8.256,1,0.0349,0.047,0.0286,0.0995,0.272,108.043,223640,1,Mess Is Mine,['Vance Joy'],1,pop
0.359,0.649,3,-7.06,1,0.0349,0.107,0.0124,0.0555,0.133,111.709,278373,4,Dirty Paws,['Of Monsters and Men'],1,pop
0.523,0.714,11,-6.021,1,0.0367,0.658,5.20E-06,0.0785,0.659,78.211,216120,4,Gloria,['The Lumineers'],1,pop
0.373,0.681,2,-8.002,1,0.0385,0.137,0.633,0.145,0.249,168.533,289162,4,Too Late Babe,['The Lowest Pair'],1,Alternative
0.66,0.618,8,-8.136,1,0.04,0.666,0.00176,0.184,0.302,108.942,195680,4,Little Road,['Devarrow'],1,Alternative
0.431,0.823,7,-5.592,1,0.122,0.0538,2.48E-05,0.0855,0.624,176.536,227105,4,Graveclothes,['Birdtalker'],1,pop
0.662,0.947,7,-6.409,1,0.0517,0.431,0.007,0.0974,0.31,110.006,236280,4,Mountain To Move,['Nick Mulvey'],1,Alternative
0.618,0.749,11,-5.093,0,0.0304,0.654,0.213,0.255,0.548,111.986,194129,4,Awake,['Freedom Fry'],1,pop
0.388,0.59,6,-7.173,1,0.0565,0.751,0,0.25,0.747,155.208,133477,4,Common Man,['Caamp'],1,Alternative
0.536,0.775,8,-6.765,1,0.0394,0.228,0.000143,0.0947,0.485,151.393,201413,4,Cleopatra,['The Lumineers'],1,pop
0.374,0.798,2,-4.66,1,0.111,0.022,6.29E-06,0.403,0.311,152.058,160600,4,Count On Me,['The Lone Bellow'],1,pop
0.5,0.764,9,-7.571,1,0.0414,0.373,0.0014,0.287,0.683,85.98,197597,4,I Need a Teacher,['Hiss Golden Messenger'],1,rock
0.55,0.324,0,-10.713,1,0.0453,0.742,0.000486,0.106,0.431,74.003,180416,4,Better and Better,['Maya De Vitry'],1,Alternative
0.959,0.424,2,-9.5,1,0.0522,0.435,0.00049,0.107,0.852,108.997,192743,4,Hummingbird,['Traveller'],1,Alternative
0.564,0.354,7,-10.85,1,0.0334,0.73,3.43E-06,0.208,0.423,98.075,240587,3,Tomorrow,['Shakey Graves'],1,rock
0.616,0.754,7,-7.312,0,0.0689,0.408,3.45E-06,0.127,0.376,117.924,190787,4,Can't Cheat Death,['The Ballroom Thieves'],1,pop
0.499,0.94,0,-2.741,1,0.0332,0.0897,7.28E-05,0.109,0.477,112.02,195000,4,Back to You,['WILD'],1,pop
0.547,0.848,2,-5.622,1,0.068,0.00594,0,0.0743,0.393,128.987,170960,4,Back To You,['Twin Forks'],1,pop
0.446,0.533,7,-5.955,1,0.046,0.427,3.26E-06,0.332,0.58,183.81,222813,4,Someone New,['Hozier'],1,pop
0.558,0.47,7,-5.5,1,0.0316,0.68,0.914,0.532,0.427,118.06,238640,4,lovers’ carvings,['Bibio'],1,Alternative
0.625,0.736,1,-8.658,0,0.0325,0.118,0,0.167,0.909,105.529,188453,4,Shape of Love,"['Passenger', 'Boy & Bear']",1,pop
0.484,0.869,9,-3.778,1,0.0322,0.327,0.000132,0.112,0.757,125.63,195160,3,Put It Together,"['Langhorne Slim', 'The Law']",1,rock
0.46,0.825,0,-5.203,1,0.031,0.0695,1.52E-05,0.337,0.443,100.137,228587,4,All We Ever Knew - Recorded at Spotify Studios NYC,['The Head and the Heart'],1,pop
0.538,0.417,2,-9.176,1,0.0361,0.275,0,0.206,0.252,115.422,177340,4,Oom Sha La La,['Haley Heynderickx'],1,pop
0.699,0.579,1,-6.504,1,0.0416,0.267,0.00602,0.452,0.128,109.948,247613,4,S.O.B.,['Nathaniel Rateliff & The Night Sweats'],1,rock
0.649,0.718,0,-6.593,0,0.0261,0.142,0.0713,0.124,0.718,101.034,274093,4,Wish I Knew You,['The Revivalists'],1,rock
0.486,0.638,0,-6.231,1,0.0323,0.000921,0,0.078,0.178,144.458,199827,4,Silver Lining,['Mt. Joy'],1,rock
0.416,0.696,3,-9.783,1,0.0526,0.149,0.000924,0.355,0.441,122.556,238427,4,Mountain Man,['Liz Cooper & the Stampede'],1,Alternative
0.597,0.457,2,-5.931,0,0.0479,0.0374,0.313,0.114,0.416,170.017,219978,4,Freak - Radio Edit,['King Charles'],1,pop
0.57,0.858,2,-4.732,1,0.042,0.0386,0.00222,0.316,0.451,107.985,199853,4,White Flag,['Joseph'],1,pop
0.728,0.673,5,-5.766,1,0.0318,0.0964,6.94E-06,0.0695,0.489,127.995,214853,4,Lay It on Me,['Vance Joy'],1,pop
0.52,0.655,3,-6.516,1,0.0393,0.104,0.00347,0.124,0.289,126.593,273853,4,King And Lionheart,['Of Monsters and Men'],1,pop
0.522,0.746,8,-6.999,1,0.0422,0.0594,0.00103,0.257,0.404,102.093,220333,4,Wolf (Bonus Track),['First Aid Kit'],1,country
0.489,0.649,7,-6.041,1,0.0334,0.405,0,0.062,0.734,114.869,191635,4,Hi Ho,['The War and Treaty'],1,Alternative
0.787,0.704,6,-6.46,1,0.0499,0.00463,0.451,0.0543,0.504,121.009,194230,4,Start Right Now (feat. Laney Jones),"['Young Pines', 'Laney Jones']",1,pop
0.604,0.841,1,-5.145,1,0.0423,0.0299,0.00382,0.136,0.578,138.976,203310,4,Celeste,['Ezra Vine'],1,pop
0.749,0.699,5,-7.193,0,0.0469,0.0694,0,0.124,0.641,123.965,211360,4,Back & Forth,['Wild Child'],1,pop
0.655,0.686,7,-5.701,1,0.028,0.371,1.13E-06,0.113,0.544,112.974,186109,4,Life's What You Make It,['Graham Colton'],1,pop
0.716,0.887,5,-7.738,1,0.0331,0.149,0.332,0.111,0.78,117.021,242000,4,Alive,['Graeme James'],1,pop
0.761,0.542,4,-5.256,1,0.0269,0.561,1.53E-06,0.258,0.87,81.975,189907,4,Our Bodies,['Emil Landman'],1,pop
0.703,0.549,0,-9.731,1,0.0295,0.326,0.00256,0.082,0.385,99.985,199743,5,Empress,['Morningsiders'],1,pop
0.519,0.494,6,-5.399,1,0.0263,0.188,0,0.159,0.243,99.909,192827,4,Love Love Love - AU Master,['Avalanche City'],1,Alternative
0.383,0.489,8,-8.334,1,0.0343,0.715,1.85E-06,0.0856,0.387,131.377,208200,4,King of Spain,['The Tallest Man On Earth'],1,pop
0.602,0.771,3,-4.494,1,0.04,0.245,0,0.107,0.41,125.024,156360,4,I Keep Ticking On,['The Harmaleighs'],1,pop
0.492,0.7,8,-7.001,1,0.0437,0.413,0.00013,0.0996,0.605,110.741,253165,4,Only the Wild Ones,['Dispatch'],1,rock
0.696,0.77,1,-5.774,1,0.0556,0.312,0,0.0503,0.494,128.053,192467,4,Lay by Me,['firekid'],1,pop
0.694,0.872,10,-3.799,0,0.0297,0.00941,1.68E-05,0.0719,0.962,113.978,251000,4,Happiness Is Not A Place,['The Wind and The Wave'],1,pop
0.735,0.797,4,-5.27,0,0.028,0.282,6.85E-06,0.125,0.852,102.964,205120,4,Neighbors,['Lucius'],1,pop
0.648,0.564,5,-10.269,1,0.0682,0.673,0,0.115,0.377,92.958,215238,4,In Your Arms,"[""Chef'Special""]",1,pop
0.519,0.515,5,-9.448,1,0.031,0.61,5.66E-05,0.107,0.714,80.329,231760,4,Call It Dreaming,['Iron & Wine'],1,pop
0.521,0.22,9,-10.202,1,0.0314,0.647,0.00814,0.179,0.135,104.03,210507,4,"If You Need To, Keep Time On Me",['Fleet Foxes'],1,pop
0.593,0.926,6,-5.361,0,0.0319,0.0355,0.0582,0.311,0.945,100.011,184347,4,Humbug Mountain Song,['Fruit Bats'],1,rock
0.618,0.916,6,-4.685,0,0.0651,0.00914,0.00023,0.204,0.717,123.969,250787,4,Hideaway,['MAGIC GIANT'],1,pop
0.664,0.573,5,-6.519,1,0.0277,0.613,0.000363,0.0857,0.566,76.023,160097,4,Ophelia,['The Lumineers'],1,pop
0.484,0.731,1,-6.694,1,0.0379,0.431,0,0.151,0.51,101.654,204280,4,Riptide,['Vance Joy'],1,pop
0.764,0.541,7,-7.496,1,0.109,0.438,0.0011,0.0707,0.5,172.124,204000,4,One + One,['Graeme James'],1,pop
0.538,0.626,8,-10.333,0,0.0426,0.746,0.000383,0.198,0.337,120.971,207069,4,"Easy, Love",['Tom West'],1,pop
0.787,0.689,11,-5.617,1,0.319,0.331,0,0.114,0.779,90.528,212347,4,Ain't No Man,['The Avett Brothers'],1,rock
0.52,0.883,1,-6.224,0,0.0316,0.0237,0.249,0.205,0.694,96.499,166440,4,Shakedown,['Valerie June'],1,Alternative
0.229,0.871,6,-4.558,1,0.103,0.0133,2.18E-06,0.266,0.395,86.965,215653,4,Set On Fire,['MAGIC GIANT'],1,pop
0.705,0.504,10,-11.33,1,0.0323,0.18,0.00393,0.126,0.177,133.077,227947,4,American Dream,['Cereus Bright'],1,Alternative
0.511,0.813,0,-6.78,1,0.0357,0.00549,0.00207,0.0969,0.826,121.801,184868,4,Destroyer,['Dead Man Winter'],1,country
0.87,0.572,6,-7.667,1,0.039,0.16,0.00282,0.0993,0.854,119.98,198582,4,Rusty,['Hein Cooper'],1,pop
0.508,0.596,4,-9.034,0,0.0334,0.439,9.84E-06,0.111,0.4,79.359,264547,4,Keep Your Head Up,['Ben Howard'],1,pop
0.56,0.936,3,-5.835,1,0.0439,0.00847,0,0.161,0.371,112.96,218013,4,Tongue Tied,['Grouplove'],1,rock
0.563,0.727,6,-4.202,1,0.036,0.0579,7.59E-06,0.0937,0.745,82.311,223120,4,Jackie and Wilson,['Hozier'],1,pop
0.616,0.656,5,-7.298,1,0.0344,0.096,0.000879,0.205,0.286,150.071,227080,4,Breezeblocks,['alt-J'],1,rock
0.562,0.84,0,-5.621,1,0.0911,0.0832,1.70E-05,0.0947,0.609,154.612,226368,4,Housebroken Man,"['Quiet Life', 'Cary Ann Hearst']",1,Alternative
0.685,0.466,0,-9.074,1,0.0304,0.794,2.06E-06,0.0915,0.353,79.936,163133,4,Ho Hey,['The Lumineers'],1,pop
0.651,0.675,5,-7.111,0,0.0544,0.238,0.000111,0.149,0.146,101.041,240975,4,Shadow Wind,['Dotan'],1,pop
0.589,0.852,2,-4.839,1,0.0308,0.0388,0.000248,0.286,0.942,153.048,221099,4,Fool You’ve Landed,"['Mumford & Sons', 'The Very Best', 'Beatenberg']",1,pop
0.433,0.863,4,-4.452,1,0.0296,0.00148,0.00107,0.351,0.54,82.998,240253,4,Rhythm & Blues,['The Head and the Heart'],1,pop
0.559,0.754,5,-4.877,1,0.0259,0.0694,7.14E-05,0.129,0.592,104.995,198613,4,When We Were Young,['Falls'],1,pop
0.348,0.479,0,-10.075,1,0.029,0.291,0.151,0.0988,0.173,97.871,285347,4,Futures,['Darlingside'],1,pop
0.441,0.283,2,-9.092,1,0.0304,0.765,0.0348,0.076,0.225,79.664,275628,4,Two of Us on the Run,['Lucius'],1,pop
0.762,0.387,10,-8.643,0,0.0277,0.239,0.00756,0.13,0.273,109.959,239147,4,Big Jet Plane,['Angus & Julia Stone'],1,Alternative
0.629,0.585,1,-8.563,1,0.0269,0.614,0.0725,0.129,0.523,102.984,253848,5,The Breach,['Dustin Tebbutt'],1,Alternative
0.402,0.476,0,-8.823,1,0.0289,0.334,0.0701,0.0947,0.164,86.06,282147,4,Six Years,['A Blaze of Feather'],1,Alternative
0.539,0.831,4,-5.025,1,0.0459,0.175,0.00371,0.236,0.476,169.93,305500,4,Elodie,['Ten Fé'],1,pop
0.688,0.834,7,-5.515,1,0.0477,0.264,0.251,0.0925,0.525,103.989,229093,4,Bride,['San Fermin'],1,pop
0.744,0.432,8,-11.173,1,0.0383,0.79,0.0135,0.111,0.682,123.933,206547,4,I Will Remain,['Matthew And The Atlas'],1,Alternative
0.632,0.775,7,-4.648,1,0.078,0.434,0,0.266,0.331,125.002,227600,4,Light in the Sky,['We Banjo 3'],1,Alternative
0.64,0.619,0,-8.894,0,0.0297,0.119,0.38,0.0597,0.563,115.01,223613,4,This Sweet Love,['James Yuill'],1,pop
0.533,0.604,7,-8.586,1,0.039,0.248,0.0106,0.103,0.441,127.015,219952,4,Sparrow and the Wolf,['James Vincent McMorrow'],1,Alternative
0.584,0.465,10,-4.88,1,0.0262,0.678,0,0.106,0.299,95.969,224586,4,Put A Little Love On Me,['Niall Horan'],1,pop
0.709,0.824,1,-8.824,1,0.0453,0.207,0.000307,0.0888,0.867,118.814,291293,4,I Wanna Dance with Somebody (Who Loves Me),['Whitney Houston'],1,pop
0.464,0.473,1,-10.086,1,0.129,0.866,0,0.109,0.604,75.801,208687,4,If the World Was Ending - feat. Julia Michaels,"['JP Saxe', 'Julia Michaels']",1,pop
0.62,0.936,7,-4.593,1,0.0308,0.0261,0,0.0679,0.763,97.527,175747,4,You Can't Hurry Love - 2016 Remaster,['Phil Collins'],1,rock
0.724,0.436,0,-9.321,1,0.0282,0.576,1.19E-06,0.0908,0.324,130.439,243067,4,Time After Time,['Cyndi Lauper'],1,pop
0.706,0.713,0,-5.512,0,0.0301,0.0596,0,0.132,0.544,102.037,257133,4,She Will Be Loved,['Maroon 5'],1,pop
0.503,0.808,11,-5.051,0,0.045,0.0254,0.00162,0.557,0.283,107.975,197533,4,Orphans,['Coldplay'],1,pop
0.648,0.785,7,-5.414,1,0.165,0.0561,0,0.148,0.943,160.02,219200,4,Shake It Off,['Taylor Swift'],1,pop
0.676,0.771,8,-3.675,1,0.0483,0.0237,7.00E-06,0.102,0.569,99.048,207133,4,Adore You,['Harry Styles'],1,pop
0.552,0.552,11,-9.736,0,0.0364,0.052,0,0.046,0.593,208.571,269760,4,Missing You,['John Waite'],1,rock
0.73,0.77,8,-5.114,1,0.0298,0.138,0,0.0473,0.507,104.948,228093,4,Rolling in the Deep,['Adele'],1,pop
0.798,0.675,6,-5.041,1,0.0442,0.0912,0,0.0894,0.842,101.956,219947,4,I Don't Care (with Justin Bieber),"['Ed Sheeran', 'Justin Bieber']",1,pop
0.92,0.654,11,-3.051,0,0.0401,0.0236,0.0158,0.0359,0.847,117.046,293827,4,Billie Jean,['Michael Jackson'],1,pop
0.668,0.892,5,-3.001,0,0.0645,0.298,0,0.735,0.478,95.927,159011,4,Good as Hell (feat. Ariana Grande) - Remix,"['Lizzo', 'Ariana Grande']",1,pop
0.62,0.574,0,-11.893,1,0.0421,0.272,0,0.0607,0.9,81.548,231333,4,Wake Me up Before You Go-Go,['Wham!'],1,pop
0.77,0.882,8,-4.792,1,0.0602,0.194,0,0.316,0.385,99.991,223523,4,Never Really Over,['Katy Perry'],1,pop
0.689,0.702,6,-5.642,0,0.0261,0.216,0,0.159,0.484,99.031,213600,4,I Want It That Way,['Backstreet Boys'],1,pop
0.561,0.597,11,-6,0,0.0405,0.286,0,0.0979,0.355,76.826,197299,4,The Bones - with Hozier,"['Maren Morris', 'Hozier']",1,pop
